tag,week_start,signal_date,entry_date,basket_ret_pct,n_positions,symbols,position_rets,avg_5d,breadth_pos,avg_ret
pre_freeze_short0915_top10,2024-10-15,2024-10-18,2024-10-21,2.023666434916331,10,"SUNDARMFIN,INOXWIND,NETWEB,RADICO,RAILTEL,CESC,SOLARINDS,FLUOROCHEM,GRAVITA,GODIGIT","-0.1950,2.9145,4.4644,0.8538,2.7144,3.0159,1.6951,-2.1622,4.7931,2.1427",-0.6439060764501011,54.70459518599562,0.08407886591207499
pre_freeze_short0915_top10,2024-10-15,2024-10-21,2024-10-22,4.70328396721008,10,"TEJASNET,NETWEB,TATAINVEST,GRSE,JBMA,MAZDOCK,UCOBANK,PTCIL,CARTRADE,CGPOWER","3.9267,3.0142,4.5380,11.3559,3.9078,9.9358,4.4971,2.7217,0.7730,2.3627",-2.341332415357783,16.849015317286653,-1.5102411019683695
pre_freeze_short0915_top10,2024-10-22,2024-10-23,2024-10-24,-0.42402863173748917,10,"TARIL,NMDC,BLS,TIINDIA,M&MFIN,NUVAMA,TITAGARH,AUBANK,RADICO,COFORGE","3.9428,-0.3181,-2.3011,-5.0986,0.0346,0.0978,1.8270,1.9110,-2.0753,-2.2604",-5.392473265382311,56.76855895196506,0.6472546214113164
pre_freeze_short0915_top10,2024-10-22,2024-10-24,2024-10-25,2.723798904912851,10,"NAVINFLUOR,VBL,360ONE,ATGL,AWL,TARIL,TIINDIA,FIVESTAR,ASAHIINDIA,HINDZINC","3.2763,0.1458,1.5182,4.3862,3.1255,-0.0823,2.5850,2.6693,4.4051,5.2090",-4.313901790314177,40.61135371179039,-0.406793455453108
pre_freeze_short0915_top10,2024-10-22,2024-10-25,2024-10-28,1.5485129762809708,10,"J&KBANK,DEEPAKFERT,IDBI,RPOWER,BIKAJI,JSL,AMBER,BLS,PAYTM,PNBHOUSING","1.0396,2.5840,1.9645,3.1574,0.9986,-0.4048,0.2265,-0.6124,2.2720,4.2597",-6.3687025228582685,15.72052401746725,-2.0757910121043808
pre_freeze_short0915_top10,2024-10-22,2024-10-28,2024-10-29,-0.08613336174956321,10,"BHEL,LODHA,SAPPHIRE,ANURAS,POLYMED,TEGA,RAINBOW,UTIAMC,YESBANK,ANANTRAJ","-1.0263,-5.8988,2.2949,-2.0145,2.0276,-0.4980,2.6571,0.0655,-0.8575,2.3886",-3.9718690821388094,66.23093681917211,1.0390209808759543
pre_freeze_short0915_top10,2024-10-29,2024-10-29,2024-10-30,-0.48328862871244277,10,"PNB,FIRSTCRY,POONAWALLA,ANANTRAJ,KFINTECH,ACUTAAS,JSWINFRA,PARADEEP,DEEPAKFERT,HUDCO","1.4488,4.1593,-11.6365,-1.0321,2.1721,-4.6388,0.9662,-5.7979,8.4683,1.0577",0.010812274176267633,65.79520697167756,0.8571564170810082
pre_freeze_short0915_top10,2024-10-29,2024-10-30,2024-10-31,-0.3151874360243583,10,"MARICO,AIIL,DEEPAKFERT,GPIL,MAHABANK,POWERINDIA,BLUEJET,FSL,ABCAPITAL,ACE","0.9735,-0.3845,-3.6475,-2.5022,1.2548,-1.4641,2.0190,-0.5340,6.0718,-4.9389",0.2953994129691738,63.31877729257642,0.9538445700716989
pre_freeze_short0915_top10,2024-10-29,2024-10-31,2024-11-04,0.8984623165524331,10,"CIPLA,GPIL,ACE,JSWDULUX,ELGIEQUIP,WAAREEENER,DOMS,BLUEDART,POONAWALLA,SYRMA","-0.0824,-0.0219,2.6597,5.3873,1.8937,-2.8822,2.6092,1.5777,-1.4175,-0.7391",1.441714961246198,59.47712418300654,0.7484671708737692
pre_freeze_short0915_top10,2024-10-29,2024-11-04,2024-11-05,-2.4216031221148193,10,"WAAREEENER,DEEPAKFERT,TARIL,BLS,ELGIEQUIP,GRAVITA,IIFL,JSWDULUX,JUBLPHARMA,PPLPHARMA","-15.1309,-4.8828,0.0226,-4.8706,-1.1978,-0.2258,0.2075,0.1253,0.9656,0.7707",1.868730942866859,18.478260869565215,-1.5629150018297229
pre_freeze_short0915_top10,2024-11-05,2024-11-06,2024-11-07,0.11294296963241475,10,"IFCI,KAYNES,MAXHEALTH,FSL,JUBLPHARMA,NEULANDLAB,TBOTEK,PARADEEP,CDSL,MEDANTA","0.4554,1.5204,1.5059,0.8122,1.1540,2.4748,-1.8224,-3.1675,-1.6290,-0.1743",2.6992412262390544,86.52173913043478,1.9918032521595697
pre_freeze_short0915_top10,2024-11-05,2024-11-07,2024-11-08,0.23222405057523193,10,"DCMSHRIRAM,ITI,VIJAYA,TEGA,NCC,JPPOWER,WAAREEENER,NYKAA,ENDURANCE,MAPMYINDIA","1.8535,-8.3867,-10.3940,0.4919,3.3452,4.5210,5.7982,3.8179,0.7502,0.5250",1.3306468726674963,29.347826086956523,-0.5989797011181286
pre_freeze_short0915_top10,2024-11-12,2024-11-12,2024-11-13,2.77007867136516,10,"DATAPATTNS,UPL,EMAMILTD,TRITURBINE,SHYAMMETL,UTIAMC,ITI,DEEPAKFERT,JSWENERGY,MMTC","3.9660,1.4445,3.1078,0.4762,1.0428,5.2057,1.3247,4.6227,1.9194,4.5910",-1.9709900186615323,20.17353579175705,-1.157029873326504
pre_freeze_short0915_top10,2024-11-12,2024-11-14,2024-11-18,-0.5536011669884916,10,"PAYTM,JUBLPHARMA,ACUTAAS,GALLANTT,ACMESOLAR,TEGA,BSE,EMCURE,YESBANK,HOMEFIRST","-1.3078,0.7778,-2.3461,-3.5331,-6.7239,8.6104,-3.2348,4.1412,0.0731,-1.9926",-5.39529512014637,60.560344827586206,0.5087647995001694
pre_freeze_short0915_top10,2024-11-12,2024-11-18,2024-11-19,-0.34167461831444357,10,"FIRSTCRY,HEROMOTOCO,GVT&D,LODHA,BLUEJET,SUZLON,CGPOWER,VBL,SWIGGY,CONCORDBIO","-1.3797,-0.1026,-0.2378,-0.5404,1.4387,-2.9241,-1.7155,-1.7025,3.2079,0.5391",-4.558886901126491,36.853448275862064,-0.4477333169042095
pre_freeze_short0915_top10,2024-11-19,2024-11-19,2024-11-21,1.7534318344913071,10,"MAZDOCK,AFCONS,GMDCLTD,PFC,RAILTEL,SUNTV,HUDCO,TARIL,CHENNPETRO,GRSE","1.2358,-2.1417,3.9111,3.6279,2.7108,1.1461,2.0270,1.5018,0.8607,2.6549",-3.0238504067509018,66.16379310344827,0.76290152141461
pre_freeze_short0915_top10,2024-11-19,2024-11-21,2024-11-22,-1.7896109564128373,10,"NLCINDIA,VIJAYA,GAIL,ATGL,CARTRADE,LEMONTREE,GODIGIT,GODREJIND,TARIL,VBL","-0.9404,-5.1242,-1.7745,-7.1529,-0.3163,-1.0521,1.6062,-2.6860,-1.9001,1.4442",-2.8971881564166395,28.448275862068968,-1.0635401701473883
pre_freeze_short0915_top10,2024-11-19,2024-11-22,2024-11-25,0.6749925502839467,10,"AFCONS,SWANCORP,JYOTICNC,ABDL,KALYANKJIL,MGL,PGEL,GODREJPROP,SCI,ICICIGI","-5.9428,1.7109,2.9201,-0.0510,4.1476,-0.7794,3.9224,-1.1617,1.2733,0.7106",0.9173952588313353,75.86206896551724,1.1395662608213117
pre_freeze_short0915_top10,2024-11-19,2024-11-25,2024-11-26,0.6753789645197538,10,"EMAMILTD,DOMS,RVNL,ETERNAL,IRFC,IREDA,IRCON,LLOYDSME,EIDPARRY,ELGIEQUIP","4.2381,3.2465,1.3478,-2.4222,-0.6220,-0.2396,0.0135,1.2928,1.0579,-1.1589",2.3183005493994946,80.17241379310344,1.9086080001110521
pre_freeze_short0915_top10,2024-11-26,2024-11-26,2024-11-27,-1.964193691908401,10,"POWERINDIA,IDEA,SWIGGY,TTML,TARIL,EMCURE,ANGELONE,PCBL,BHEL,LTFOODS","2.9322,-8.8911,-7.8787,1.9438,1.5167,0.0545,1.3373,-4.1194,-2.0184,-4.5189",3.140590608053265,54.956896551724135,0.357661538234786
pre_freeze_short0915_top10,2024-11-26,2024-11-27,2024-11-28,-0.5211930805436866,10,"SAGILITY,IDEA,GRSE,GABRIEL,TTML,TBOTEK,BDL,ACMESOLAR,SIEMENS,ENGINERSIN","-0.7780,0.1543,-1.2884,1.2990,2.9828,0.8001,-3.9324,-6.9003,0.6293,1.8218",3.4397201616536486,66.88172043010752,1.103129213916506
pre_freeze_short0915_top10,2024-11-26,2024-11-28,2024-11-29,-1.2576057161323855,10,"HUDCO,KEC,AEGISLOG,SONATSOFTW,SBILIFE,ASTERDM,ACMESOLAR,HEG,BDL,FACT","-5.2161,0.3879,-3.4725,0.4945,0.3318,0.2062,2.4632,0.8176,1.6009,-10.1894",4.789244561789324,44.946236559139784,0.2082060459821906
pre_freeze_short0915_top10,2024-11-26,2024-11-29,2024-12-02,0.6992933675467341,10,"PREMIERENE,HONASA,ZEEL,ABDL,CREDITACC,PARADEEP,TARIL,WAAREEENER,CHOLAHLDNG,NCC","-0.8821,0.6737,-0.5064,-2.0295,3.3718,3.1505,0.9176,-1.7438,3.0674,0.9737",4.278799996901702,66.66666666666666,0.6468196246287915
pre_freeze_short0915_top10,2024-11-26,2024-12-02,2024-12-03,0.4378489407767317,10,"AFFLE,POLICYBZR,IRCON,LLOYDSME,SWIGGY,ABSLAMC,ADANIENSOL,ATGL,PREMIERENE,TORNTPOWER","-2.0317,3.6678,-0.2058,0.1716,2.8680,1.3868,0.7973,1.9465,2.7179,-6.9399",2.9767506866703575,63.2258064516129,0.6312032368951576
pre_freeze_short0915_top10,2024-12-03,2024-12-03,2024-12-04,-2.1146003037462173,10,"ACMESOLAR,TORNTPOWER,EIHOTEL,RBLBANK,SWIGGY,GRANULES,TIINDIA,KPITTECH,RHIM,KEC","2.7257,2.8179,-0.2462,-6.1728,-1.5525,-1.0124,-0.1629,-0.5580,-1.5134,-15.4714",3.6338914090969796,73.9784946236559,1.0165560600650787
pre_freeze_short0915_top10,2024-12-03,2024-12-04,2024-12-05,2.393865514948621,10,"NTPCGREEN,KEC,HEG,UCOBANK,SWIGGY,IREDA,TORNTPOWER,IDEA,SARDAEN,NIVABUPA","5.2188,4.6683,0.7678,3.7778,-3.8746,-0.0326,0.8089,8.2226,0.7663,3.6152",3.354547800737378,61.0752688172043,0.8058409150952713
pre_freeze_short0915_top10,2024-12-03,2024-12-05,2024-12-06,0.9579839752797701,10,"NIVABUPA,IGL,INDUSTOWER,GRAPHITE,CREDITACC,FINCABLES,GILLETTE,MOTILALOFS,BAJAJHFL,IOB","4.2694,0.7691,0.7578,1.8428,0.5326,-2.5067,0.7432,0.8408,2.1890,0.1418",3.4848922366643977,55.6989247311828,0.3443924099878971
pre_freeze_short0915_top10,2024-12-03,2024-12-06,2024-12-09,-0.6258021801994744,10,"DEEPAKFERT,MINDACORP,TRITURBINE,DELHIVERY,RITES,GRSE,ZENTEC,HEG,NIVABUPA,CARTRADE","3.5061,1.6283,-0.8951,-5.8135,0.0661,1.6398,-3.6802,-5.4858,5.9354,-3.1591",3.2294997739604296,53.5483870967742,0.3891379383382487
pre_freeze_short0915_top10,2024-12-03,2024-12-09,2024-12-10,1.0781917086892476,10,"MAPMYINDIA,CEATLTD,NHPC,RPOWER,BLUESTARCO,WELCORP,RITES,TRITURBINE,IGL,ITI","5.3520,3.6020,1.4176,-0.3280,0.6701,0.4758,1.7601,-2.8922,0.4830,0.2414",2.8614538294455847,53.333333333333336,0.26433208607429776
pre_freeze_short0915_top10,2024-12-10,2024-12-10,2024-12-11,1.8201607394203503,10,"GABRIEL,INTELLECT,SBFC,ITI,GODREJIND,MMTC,MSUMI,SWIGGY,ASAHIINDIA,PTCIL","2.5593,0.9618,-0.4456,5.2963,0.6379,3.0154,1.1499,1.4203,3.2867,0.3196",2.0934627911439723,51.3978494623656,0.263929755030665
pre_freeze_short0915_top10,2024-12-10,2024-12-11,2024-12-12,1.5853194983791399,10,"JUBLINGREA,SAGILITY,KEI,IOB,NTPCGREEN,JWL,ITI,TBOTEK,GABRIEL,LLOYDSME","1.0878,6.2632,2.3010,0.8647,3.0809,1.1427,-2.8965,0.7402,1.3533,1.9158",1.6006179210144755,55.6989247311828,0.3204266422931202
pre_freeze_short0915_top10,2024-12-10,2024-12-12,2024-12-13,1.3750035433304197,10,"TARIL,NEULANDLAB,ADANIGREEN,ACMESOLAR,WAAREEENER,BLS,CEATLTD,GPIL,ADANIPOWER,CLEAN","1.4928,5.2832,1.7001,1.1873,1.6583,1.7657,0.8168,1.0201,0.6121,-1.7864",0.5622648624954775,29.89247311827957,-0.6815640000458122
pre_freeze_short0915_top10,2024-12-10,2024-12-13,2024-12-16,-0.6049453103192156,10,"PGEL,BHARTIHEXA,RPOWER,JWL,CRISIL,PHOENIXLTD,SWANCORP,VTL,WELSPUNLIV,SYRMA","-8.5359,3.4987,0.9027,-0.0644,1.8397,-2.3113,0.4131,-1.0198,-1.3583,0.5859",-0.05850266130412421,40.215053763440864,-0.2179405123600503
pre_freeze_short0915_top10,2024-12-10,2024-12-16,2024-12-17,-1.234289543560941,10,"AFCONS,SWIGGY,FIVESTAR,KPRMILL,HBLENGINE,GODIGIT,JPPOWER,ACE,CHALET,TBOTEK","0.2856,0.2557,-5.1521,2.3520,1.0519,-3.8694,1.6436,-2.7948,-2.5815,-3.5339",0.15816165833194315,55.91397849462365,0.4792065226624459
pre_freeze_short0915_top10,2024-12-17,2024-12-17,2024-12-18,-0.1385078117698793,10,"JYOTICNC,PPLPHARMA,ANANTRAJ,NETWEB,BLUEJET,CRAFTSMAN,GALLANTT,GVT&D,OLAELEC,PGEL","3.9981,-0.6349,0.7857,0.9892,-5.2696,-12.2601,3.1310,1.2617,1.5497,5.0641",-0.8733902324252326,25.591397849462368,-0.7747980901874623
pre_freeze_short0915_top10,2024-12-17,2024-12-18,2024-12-19,-0.6036614230525356,10,"CRAFTSMAN,TTML,GODREJIND,TECHNOE,JYOTICNC,BLUEJET,GODIGIT,RADICO,PGEL,DOMS","5.1102,-0.2185,-2.9579,0.2604,0.1052,-3.2505,0.9607,0.6707,-5.5825,-1.1343",-1.842442947072303,28.051391862955033,-0.6709333266667047
pre_freeze_short0915_top10,2024-12-17,2024-12-20,2024-12-23,0.73060941878149,10,"GICRE,AEGISLOG,ZENTEC,SAGILITY,ACUTAAS,TECHNOE,JUBLINGREA,ANANTRAJ,FIVESTAR,KEC","3.6898,4.3268,-0.4723,0.5557,-1.0600,2.6321,-6.2866,3.0789,-0.7323,1.5740",-3.334558409719092,13.00639658848614,-2.006743844960732
pre_freeze_short0915_top10,2024-12-17,2024-12-23,2024-12-24,0.1911543786976046,10,"PTCIL,ZENTEC,IGIL,SAGILITY,GICRE,INTELLECT,MANKIND,INDIACEM,PGEL,JBMA","-0.1128,2.0861,-8.6110,-2.2322,3.1508,2.7692,2.0930,-2.1982,2.2408,2.7258",-3.881250396597822,50.10660980810234,-0.06125643431371116
pre_freeze_short0915_top10,2024-12-24,2024-12-26,2024-12-27,1.7754852783358674,10,"GODFRYPHLP,SARDAEN,ACMESOLAR,VMM,GALLANTT,VIJAYA,CARTRADE,SAILIFE,INDIGO,SCHAEFFLER","4.1303,2.5595,1.1125,1.8686,1.1162,3.5179,0.9355,2.0372,0.9973,-0.5201",-2.2786669841416805,44.136460554371006,0.03402188309690035
pre_freeze_short0915_top10,2024-12-24,2024-12-27,2024-12-30,2.557879075127489,10,"CAPLIPOINT,PTCIL,SAGILITY,IGIL,GRSE,FIVESTAR,IKS,AMBER,ELECON,GODIGIT","2.7739,4.0044,3.8773,5.5611,2.4550,0.1596,4.5779,0.3030,1.2120,0.6545",-1.716348233463804,49.46695095948827,0.10963714465932368
pre_freeze_short0915_top10,2024-12-24,2024-12-30,2024-12-31,0.7603001660706109,10,"COCHINSHIP,KFINTECH,ATGL,ADANIPOWER,IREDA,GODREJIND,CRISIL,BAJAJHLDNG,FIVESTAR,MOTILALOFS","1.6192,2.7529,-0.6367,1.1370,0.2649,2.0385,-7.8565,4.7899,2.4378,1.0561",-0.034223710179671164,39.44562899786781,-0.38701588655400754
pre_freeze_short0915_top10,2024-12-31,2024-12-31,2025-01-01,-0.2216833378637773,10,"ATGL,CRISIL,DCMSHRIRAM,NIVABUPA,JSWDULUX,SAPPHIRE,CAMS,BAJAJHLDNG,PREMIERENE,BLUEDART","0.5826,0.2595,2.1799,1.6699,-0.5049,-3.6976,-2.4385,0.5677,1.9036,-2.7390",0.5582693117286768,61.19402985074627,0.5677265067560195
pre_freeze_short0915_top10,2024-12-31,2025-01-01,2025-01-02,-0.21174039907261308,10,"IGIL,LEMONTREE,CHALET,TARIL,GODIGIT,CAMS,INTELLECT,SPLPETRO,TTML,AIIL","0.0919,0.9819,0.5106,-2.1036,-1.7545,-1.0912,1.7233,0.5137,0.4180,-1.4074",0.9817960971212901,66.73773987206823,0.6973833080217585
pre_freeze_short0915_top10,2024-12-31,2025-01-02,2025-01-03,-0.20375832497915466,10,"SUNDARMFIN,GALLANTT,BLUESTARCO,DEVYANI,BANKINDIA,IRB,SCI,BLS,RITES,SJVN","0.3467,1.2055,-2.1160,-2.2266,-0.6490,-0.5495,0.4185,-0.3992,1.6493,0.2828",1.9407027522626448,73.34754797441366,0.9783895693057498
pre_freeze_short0915_top10,2024-12-31,2025-01-03,2025-01-06,2.3525437808707883,10,"WOCKPHARMA,SAPPHIRE,MAHABANK,PTCIL,THERMAX,ZEEL,PARADEEP,DCMSHRIRAM,IRFC,NIVABUPA","4.1463,-2.0702,5.2699,-6.1382,0.9998,2.4706,1.3991,6.7392,5.4734,5.2357",1.8721966775540846,44.776119402985074,0.034454405430159506
pre_freeze_short0915_top10,2024-12-31,2025-01-06,2025-01-07,-1.7480455586505823,10,"LLOYDSME,LINDEINDIA,AEGISLOG,CROMPTON,JSWENERGY,DEVYANI,APARINDS,NYKAA,JUBLPHARMA,CARTRADE","-0.9131,0.5669,-16.6713,0.5229,1.4770,1.9831,-4.0058,-0.4270,-1.0086,0.9953",-0.5617040715734997,8.315565031982942,-2.78890198558779
pre_freeze_short0915_top10,2025-01-07,2025-01-07,2025-01-08,1.0139322630847796,10,"ZEEL,AEGISLOG,ITI,PCBL,INDGN,VMM,DEVYANI,CESC,OLAELEC,TITAN","-2.1391,7.5812,-2.6159,5.2517,-0.7705,2.0625,0.9879,2.4329,-2.6397,-0.0116",-0.014848939385848737,75.26652452025586,1.1211002434300112
pre_freeze_short0915_top10,2025-01-07,2025-01-08,2025-01-09,1.8751016653846175,10,"PTCIL,PHOENIXLTD,JYOTICNC,BAJAJHLDNG,MMTC,AEGISLOG,JUBLPHARMA,TATATECH,CHENNPETRO,KIMS","-0.3426,1.8386,4.2249,0.5291,2.2382,5.5933,3.1099,1.3627,0.7277,-0.5308",-1.569691355001881,27.718550106609808,-0.882602475994842
pre_freeze_short0915_top10,2025-01-07,2025-01-09,2025-01-10,1.8550203910436582,10,"ANANDRATHI,FLUOROCHEM,SUNDARMFIN,SAREGAMA,CLEAN,MGL,SWIGGY,AEGISLOG,ITI,ACUTAAS","-4.1823,2.5287,-2.6398,6.0954,1.6430,0.6107,2.2938,7.7283,1.2334,3.2390",-3.4802516906694803,25.37313432835821,-0.9889007384359817
pre_freeze_short0915_top10,2025-01-07,2025-01-13,2025-01-14,-2.9872186756117824,10,"PTCIL,TECHNOE,GICRE,RAILTEL,ABDL,AIIL,ELECON,GRAVITA,HAL,IOB","0.1413,2.2045,-1.5027,-4.0684,-1.1105,2.0609,-3.2229,-4.1142,-1.0402,-19.2199",-6.544843789866418,3.411513859275053,-3.844380426191661
pre_freeze_short0915_top10,2025-01-14,2025-01-14,2025-01-15,0.7475354450714192,10,"IOB,JBMA,CENTRALBK,UCOBANK,MAHABANK,IDBI,NIACL,INOXWIND,ELECON,SAREGAMA","3.4304,-0.8439,4.5824,3.5530,0.3844,2.2139,4.8922,-4.5555,-8.8444,2.6628",-5.667709571184728,79.95735607675905,2.115835900298228
pre_freeze_short0915_top10,2025-01-14,2025-01-15,2025-01-16,-0.3244197181673253,10,"NEWGEN,THERMAX,ELECON,VTL,WELSPUNLIV,ANANTRAJ,LTF,IRFC,PREMIERENE,PAYTM","4.7902,-0.7771,1.0727,-2.1300,-0.0494,0.9279,-1.6368,-2.2246,-0.9424,-2.2746",-4.602600807661094,51.59914712153518,0.254956367633094
pre_freeze_short0915_top10,2025-01-14,2025-01-16,2025-01-17,0.8737300327649065,10,"ADANIGREEN,ADANIPOWER,ADANIENT,SAGILITY,THERMAX,ADANIENSOL,SWANCORP,IDFCFIRSTB,IGIL,UCOBANK","0.0006,2.4929,1.9716,-0.4931,2.0920,-0.9573,1.3578,-0.3062,2.8939,-0.3150",-2.4035468625544523,76.54584221748401,1.308250801278456
pre_freeze_short0915_top10,2025-01-14,2025-01-17,2025-01-20,0.08917419792204742,10,"MANAPPURAM,RADICO,RELIANCE,THERMAX,DEEPAKFERT,INDGN,SWANCORP,JUBLPHARMA,ENDURANCE,HFCL","0.2812,-2.3180,0.5143,-0.1071,3.2798,-3.2803,7.2986,-4.7202,0.7143,-0.7708",-0.16582643494125104,50.95948827292111,0.12749551275827406
pre_freeze_short0915_top10,2025-01-14,2025-01-20,2025-01-21,2.4544856861164006,10,"JYOTICNC,INDUSTOWER,KIMS,BALRAMCHIN,IDEA,PERSISTENT,DELHIVERY,GRANULES,GRAVITA,BLS","2.4398,3.1218,0.5616,-0.4764,5.8533,3.0522,4.2679,1.8351,1.7244,2.1649",4.678015253939204,64.39232409381663,0.7837650122458464
pre_freeze_short0915_top10,2025-01-21,2025-01-21,2025-01-22,2.7399567558024684,10,"FLUOROCHEM,SAMMAANCAP,BDL,TTML,FACT,WAAREEENER,BLS,IDBI,IDEA,TATATECH","3.6648,0.6864,4.1768,2.2857,1.8263,9.3923,1.8224,4.1921,-1.6782,1.0310",0.643386104733133,15.778251599147122,-1.7842274494805774
pre_freeze_short0915_top10,2025-01-21,2025-01-22,2025-01-23,0.5601307085869615,10,"BBTC,ELGIEQUIP,HUDCO,CREDITACC,SBFC,GRSE,TTML,FIVESTAR,KALYANKJIL,OLECTRA","1.0225,-1.1036,3.1603,-1.2153,0.1181,1.0668,-0.0824,-0.9316,3.1095,0.4570",-0.9079391986006181,24.733475479744136,-1.318017885659588
pre_freeze_short0915_top10,2025-01-21,2025-01-23,2025-01-24,2.4608255280978195,10,"DCMSHRIRAM,GODIGIT,LALPATHLAB,SYNGENE,JUBLINGREA,SWIGGY,KARURVYSYA,BDL,FIRSTCRY,NAVA","0.8486,0.4028,0.9255,5.8888,0.9113,3.5299,3.3549,4.4571,3.3683,0.9209",-1.2101892526342282,68.23027718550107,1.0101897858952527
pre_freeze_short0915_top10,2025-01-21,2025-01-24,2025-01-27,3.7021291243726226,10,"AMBER,LAURUSLABS,KFINTECH,MPHASIS,FSL,PTCIL,WELSPUNLIV,IEX,BBTC,CGCL","4.1854,12.3881,1.2531,0.5300,1.9909,3.2205,5.2705,3.0726,1.3072,3.8029",-3.170976584393794,13.829787234042554,-1.8716122574376313
pre_freeze_short0915_top10,2025-01-21,2025-01-27,2025-01-28,0.9328581399568915,10,"DCMSHRIRAM,SUMICHEM,AWL,IDBI,BHARTIHEXA,AMBER,ACE,DLF,BLUEDART,IOB","-0.0408,0.3317,-0.1590,3.7432,1.6392,0.1442,0.7869,-0.7448,1.8689,1.7591",-6.817640676140545,8.936170212765958,-3.0518962733328974
pre_freeze_short0915_top10,2025-01-28,2025-01-28,2025-01-29,-2.3912587293123564,10,"AADHARHFC,BAJAJHFL,DATAPATTNS,AFCONS,DOMS,EMAMILTD,GLAND,GRSE,MAZDOCK,PNBHOUSING","-2.2414,-4.2225,-3.6595,-0.4109,-3.1328,-2.3965,-0.7591,-1.6632,-0.3339,-5.0928",-5.94072710461347,36.80851063829787,-0.8842140412308795
pre_freeze_short0915_top10,2025-01-28,2025-01-29,2025-01-30,1.0326886112247695,10,"GMDCLTD,JSWINFRA,ADANIPOWER,RAILTEL,ABSLAMC,PGEL,TECHNOE,NBCC,IKS,SWIGGY","1.4309,2.6462,3.0660,-2.1945,0.3767,3.0295,-2.0283,-0.8371,-0.2531,5.0906",-2.12953824078114,88.53503184713377,2.767015676397161
pre_freeze_short0915_top10,2025-01-28,2025-01-30,2025-01-31,-1.3634240925789003,10,"NETWEB,DABUR,ABDL,ATGL,HBLENGINE,BRIGADE,TRITURBINE,VIJAYA,CHALET,ONESOURCE","-1.1014,1.3608,2.8922,-0.4802,-5.7557,-3.2151,-5.2795,-2.0708,-2.9685,2.9839",-2.887734195150517,54.35244161358811,0.22075304052360073
pre_freeze_short0915_top10,2025-01-28,2025-01-31,2025-02-01,3.082018045877852,10,"FIVESTAR,NH,UPL,WAAREEENER,JWL,USHAMART,DCMSHRIRAM,HDFCAMC,POWERINDIA,NHPC","6.2681,2.2364,1.6457,0.7790,7.3479,1.4402,2.3830,-0.7061,5.7171,3.7089",0.8454356442474324,82.80254777070064,1.9050682296162662
pre_freeze_short0915_top10,2025-01-28,2025-02-01,2025-02-03,1.5944279770709353,10,"ANGELONE,RRKABEL,COHANCE,PCBL,POLYMED,CARTRADE,PTCIL,BDL,GODREJIND,VMM","4.0791,0.5421,4.6697,-5.5926,5.2791,-0.1394,2.8499,4.8064,2.6178,-3.1678",4.092738658391269,47.13375796178344,0.09808581496166378
pre_freeze_short0915_top10,2025-01-28,2025-02-03,2025-02-04,1.2344557817721047,10,"AJANTPHARM,PARADEEP,BHARTIHEXA,COHANCE,SAGILITY,GODFRYPHLP,GICRE,BRIGADE,DEVYANI,JUBLFOOD","3.4883,5.4669,2.1897,-6.0999,3.1149,4.8382,-2.7783,1.0017,0.8626,0.2603",3.511834996847242,26.751592356687897,-1.454169380273523
pre_freeze_short0915_top10,2025-02-04,2025-02-04,2025-02-05,-0.24805968918826435,10,"KALYANKJIL,INDIACEM,AEGISLOG,MOTHERSON,SONACOMS,NLCINDIA,RADICO,LEMONTREE,PREMIERENE,HAL","0.2256,-1.5807,-3.8446,0.7438,-1.4447,2.3494,-1.0475,2.3552,1.1707,-1.4078",1.925561820573923,72.82377919320594,1.2265005134184321
pre_freeze_short0915_top10,2025-02-04,2025-02-05,2025-02-06,1.3960125883536894,10,"GALLANTT,TTML,MOTILALOFS,TEGA,BLUEJET,MFSL,AMBER,OLAELEC,KFINTECH,NIVABUPA","4.1495,1.8578,3.4712,1.5647,-1.8973,1.2883,0.7443,3.5224,-1.1618,0.4211",2.7356894767358826,67.72823779193206,1.028625791953997
pre_freeze_short0915_top10,2025-02-04,2025-02-06,2025-02-07,0.6208235600495786,10,"GLAXO,CASTROLIND,ERIS,GALLANTT,BAJAJHFL,REDINGTON,GILLETTE,TEGA,CUMMINSIND,SAMMAANCAP","0.2329,1.1521,-1.9416,0.1178,0.6720,-2.9242,-0.5100,6.2867,3.8799,-0.7575",0.461562835646765,37.15498938428875,-0.3721067076617942
pre_freeze_short0915_top10,2025-02-04,2025-02-07,2025-02-10,2.6377235638378576,10,"BHARTIHEXA,GODFRYPHLP,ITCHOTELS,SAPPHIRE,PGEL,SAGILITY,DELHIVERY,ZFCVINDIA,MANAPPURAM,CHAMBLFERT","6.5516,-0.9623,-1.9635,3.4907,6.9243,3.8023,6.1748,-1.5191,2.4034,1.4751",0.12558186812498734,40.339702760084926,-0.26112910397702155
pre_freeze_short0915_top10,2025-02-04,2025-02-10,2025-02-11,3.4486458778558693,10,"TARIL,GODFRYPHLP,NEULANDLAB,INOXWIND,PTCIL,WELCORP,SAILIFE,DOMS,RPOWER,GALLANTT","6.1964,6.7381,2.0890,0.5186,1.7575,-1.3954,4.9929,6.6731,4.9178,1.9985",-0.28143541845908937,12.314225053078557,-1.8660590564207151
