pattern,n_symbols,total_n,avg_d1_mean,avg_d1_median,max_pair_avg_d1,min_pair_avg_d1,avg_d1_weighted,family,agent_id,pattern_id,target,regime,mined_year,oos_fires,hit_pct,base_pct,real_lift_pp,clean26_lift,bear_lift,avg_ret,cagr5L,status,rule,mandate
FALCPAT_8422,76,735,1.5806578947368422,1.3315,4.45,0.509,1.4051578231292516,unclassified,FALCPAT_8422,8422.0,hit_40pc_40d,other,2024.0,634.0,8.431703204047219,2.9651372889629943,5.466565915084224,9.425090541772402,1.348827336405628,-2.071373145057018,-22.87356929179759,PROMOTED,distance from 200-DMA >= 15.902 AND 60-day return >= 14.222 AND weekly range % >= 17.6813,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8462,76,733,1.4212894736842103,1.1949999999999998,4.803,0.506,1.2203833560709414,unclassified,FALCPAT_8462,8462.0,hit_15pc_20d,other,2024.0,6486.0,42.62422360248447,15.52565995111252,27.09856365137196,25.900811474634256,23.81588460168745,4.004518284833699,14.60945292849356,PROMOTED,slope of 50-DMA <= 0.4452 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8278,76,449,1.1372368421052632,0.963,3.705,0.501,1.0370066815144767,unclassified,FALCPAT_8278,8278.0,hit_15pc_20d,compression,2024.0,4374.0,20.20905923344948,15.52565995111252,4.683399282336959,3.361688193521489,2.682760406681517,1.8177063197123555,-3.273881913927524,PROMOTED,distance from 60-day high <= -13.6529 AND days with sub-3% range in last 7 >= 3.5 AND close position in weekly range >= 0.1661 AND weekly range % >= 7.4885,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7470,75,383,1.404893333333333,1.211,4.857,0.503,1.4105926892950391,unclassified,FALCPAT_7470,7470.0,hit_15pc_20d,breakout,2023.0,2301.0,38.02694480660583,17.450644806122114,20.57630000048371,23.833854991866364,4.053275064574305,4.524590341190833,20.65059496440293,PROMOTED,distance from 20-day high >= -3.9429 AND 60d relative strength vs sector <= -5.1916 AND close position in weekly range >= 0.5947 AND weekly range % >= 10.0582,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6504,75,868,1.3146933333333335,1.056,3.522,0.503,1.0716002304147465,unclassified,FALCPAT_6504,6504.0,hit_10pc_20d,capitulation,2022.0,4457.0,61.4090195198564,34.00746195228712,27.401557567569284,25.71504878081393,18.757062975941256,3.5592482180988627,-7.13384004214811,PROMOTED,distance from 120-day high <= -38.874 AND distance from 50-DMA <= -12.0682 AND 60d relative strength vs market <= -14.4798,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8509,75,1240,1.0939866666666669,0.958,3.082,0.507,1.056358064516129,unclassified,FALCPAT_8509,8509.0,hit_10pc_20d,other,2024.0,5481.0,38.778195488721806,30.24927834188964,8.528917146832166,4.68104603678805,2.35529599419892,0.6159116847918846,-8.819448875845982,PROMOTED,distance from 60-day high >= -3.6453 AND weekly range % >= 8.9238,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6199,75,775,1.1819066666666669,0.917,4.697,0.511,1.0175303225806451,unclassified,FALCPAT_6199,6199.0,hit_10pc_20d,breakout,2022.0,9516.0,43.89397286210161,34.00746195228712,9.886510909814492,16.269275266273166,10.413785063076707,3.4221740460535552,23.292839019825,PROMOTED,distance from 20-DMA >= -2.8747 AND distance from 200-DMA <= -1.4701 AND 60d relative strength vs market >= -13.4875 AND close position in weekly range >= 0.8145,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8198,75,941,1.24128,1.05,3.875,0.532,1.0003910733262489,unclassified,FALCPAT_8198,8198.0,hit_10pc_20d,capitulation,2024.0,3119.0,63.69467607440667,30.24927834188964,33.44539773251704,26.88968302508605,25.77407385294947,4.579688768009334,23.485730462328668,PROMOTED,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market <= -22.1244 AND close position in weekly range >= 0.4434,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8454,75,976,1.2185333333333332,0.909,6.937,0.506,0.9791885245901638,unclassified,FALCPAT_8454,8454.0,hit_10pc_20d,other,2024.0,11791.0,42.93606945540648,30.24927834188964,12.686791113516833,6.913469063470634,4.606451531408684,1.0116878204669917,-30.68389173650333,PROMOTED,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= -7.3884 AND days with sub-3% range in last 7 >= 1.5 AND close position in weekly range <= 0.7018,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8245,75,1178,1.13136,0.928,4.06,0.509,0.9661714770797964,unclassified,FALCPAT_8245,8245.0,hit_25pc_30d,capitulation,2024.0,2935.0,23.15521628498728,7.722364089468664,15.432852195518612,18.666357542823945,10.90335222756312,6.8999970353200535,50.15562071075588,PROMOTED,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9393,75,930,1.05764,0.797,4.358,0.512,0.9247559139784948,unclassified,FALCPAT_9393,9393.0,hit_10pc_20d,breakout,2025.0,2066.0,39.69344608879493,35.380587245184216,4.312858843610712,4.312858843610712,11.976486853987325,1.211153343772634,-34.13182011615373,PROMOTED,volatility (20d ATR%) <= 3.3431 AND close position in weekly range >= 0.6066 AND weekly range % >= 8.0737,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7567,75,1338,1.1533733333333334,0.951,3.435,0.513,0.8932025411061285,unclassified,FALCPAT_7567,7567.0,hit_40pc_40d,capitulation,2023.0,6238.0,13.349958437240234,4.0653742907808095,9.284584146459425,9.749845820969592,7.704571998634388,8.95395394886769,13.040057748350398,PROMOTED,distance from year-high <= -42.394 AND daily range % >= 3.571 AND slope of 50-DMA <= -0.0729,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7861,75,1074,0.9717066666666668,0.846,2.612,0.504,0.8388417132216016,unclassified,FALCPAT_7861,7861.0,hit_10pc_20d,breakout,2024.0,4514.0,50.28389734272088,30.24927834188964,20.034619000831235,15.549226792008351,15.74845127060419,2.73796515399286,81.54615627872413,PROMOTED,distance from 10-day high <= -2.5243 AND distance from year-high >= -15.5986 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9318,74,547,1.8267027027027023,1.636,5.432,0.501,1.558032906764168,unclassified,FALCPAT_9318,9318.0,hit_25pc_30d,capitulation,2025.0,507.0,27.692307692307693,10.408532325017468,17.28377536729023,17.28377536729023,7.7123206947653955,6.351754901442864,24.048749239239783,PROMOTED,distance from year-high <= -27.2313 AND distance from 60-day high <= -12.4475 AND slope of 50-DMA >= -0.5788 AND weekly range % >= 9.5581,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9269,74,542,1.1932297297297296,1.003,3.335,0.502,1.0720461254612546,unclassified,FALCPAT_9269,9269.0,hit_25pc_30d,breakout,2025.0,660.0,18.679245283018865,10.408532325017468,8.270712958001399,8.270712958001399,5.651544155227224,5.223102649093177,3.020258252803232,PROMOTED,close position in weekly range >= 0.8497 AND distance from 20-week SMA <= 21.3374 AND distance from 20-week SMA >= 14.3274 AND weekly range % >= 5.7248,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9582,74,825,1.2094594594594594,1.053,5.793,0.506,0.9950533333333332,unclassified,FALCPAT_9582,9582.0,hit_25pc_30d,capitulation,2025.0,1883.0,18.62244897959184,10.408532325017468,8.21391665457437,8.21391665457437,4.905755353741341,3.097627428693712,5.879109136948091,PROMOTED,volatility (20d ATR%) <= 4.0743 AND volatility (20d ATR%) >= 3.7177 AND distance from year-high <= -32.3954 AND slope of 20-DMA >= -4.6017,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7620,74,1190,0.9212837837837836,0.8374999999999999,3.048,0.503,0.8497008403361346,unclassified,FALCPAT_7620,7620.0,hit_10pc_20d,breakout,2024.0,8116.0,47.21488746385012,30.24927834188964,16.96560912196048,15.862590438260291,12.321428467194906,1.8030651163117688,44.12326513934697,PROMOTED,distance from 50-DMA <= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9016,74,1799,0.9788243243243244,0.7705,3.969,0.505,0.8279244024458033,unclassified,FALCPAT_9016,9016.0,hit_25pc_30d,capitulation,2025.0,7237.0,18.423409973126308,10.408532325017468,8.014877648108838,8.014877648108838,5.200480732964084,4.639222007636335,1.956771100825061,PROMOTED,volatility (20d ATR%) >= 2.9391 AND distance from 120-day high <= -23.6189 AND distance from 200-DMA >= -37.0609 AND distance from 20-week SMA <= -10.6066,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9210,73,617,1.5012191780821915,1.142,5.564,0.506,1.2792722852512155,unclassified,FALCPAT_9210,9210.0,hit_10pc_20d,other,2025.0,612.0,66.83006535947712,35.380587245184216,31.449478114292905,31.449478114292905,27.137106572186635,4.938913418302266,16.485706895724373,PROMOTED,volatility (20d ATR%) >= 3.2014 AND 60d relative strength vs market <= -9.7985 AND slope of 20-DMA <= -5.1315 AND close position in weekly range >= 0.1404,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8762,73,734,1.1806164383561644,1.002,3.867,0.521,1.1048610354223434,unclassified,,,,,,,,,,,,,,,,
FALCPAT_9446,73,1174,1.0865205479452056,0.891,3.47,0.503,0.9690051107325384,unclassified,FALCPAT_9446,9446.0,hit_25pc_30d,other,2025.0,2819.0,21.788502484031227,10.408532325017468,11.37997015901376,11.37997015901376,7.898002487708294,4.467528210081364,-7.984972556774839,PROMOTED,volatility (20d ATR%) >= 4.2366 AND distance from 200-DMA <= 4.8483 AND 20d relative strength vs market <= 9.0401 AND 60d relative strength vs sector >= -10.5818,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7996,73,786,1.1404520547945205,0.89,3.339,0.514,0.96029262086514,unclassified,FALCPAT_7996,7996.0,hit_10pc_20d,other,2024.0,3632.0,39.16739958956318,30.24927834188964,8.918121247673538,8.743581269228201,5.278950774261104,0.7782479684842527,2.468388879553052,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 >= 13.5 AND close position in weekly range <= 0.5865 AND close position in weekly range >= 0.2382,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6890,73,1421,1.1243698630136985,0.899,3.822,0.508,0.882213230119634,unclassified,FALCPAT_6890,6890.0,hit_25pc_30d,capitulation,2023.0,16952.0,22.50623441396509,9.458155042142677,13.048079371822412,15.63778167540743,11.07714529521187,5.222823395019204,26.39808799460668,PROMOTED,volatility (20d ATR%) >= 3.2744 AND distance from year-high <= -39.0821 AND distance from 20-week SMA <= 21.6695,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7758,73,1755,0.8441095890410959,0.712,2.407,0.517,0.7504740740740742,unclassified,FALCPAT_7758,7758.0,hit_10pc_20d,breakout,2024.0,17872.0,52.95584651136428,30.24927834188964,22.70656816947464,22.40295612027168,17.11135157177069,3.5456879251311344,10.734485116050577,PROMOTED,5-day return <= 2.5905 AND close position in weekly range >= 0.4818 AND weekly range % <= 16.4858 AND weekly range % >= 6.772,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8545,72,523,2.321708333333333,1.9505,6.964,0.559,2.1244837476099425,unclassified,,,,,,,,,,,,,,,,
FALCPAT_8193,72,406,1.1979722222222222,0.9415,2.882,0.509,1.1085172413793103,unclassified,FALCPAT_8193,8193.0,hit_10pc_20d,breakout,2024.0,2418.0,45.27509449811004,30.24927834188964,15.025816156220396,3.864695773683713,11.973649774684809,3.4426745057504475,39.31705783181243,PROMOTED,volatility (20d ATR%) <= 2.975 AND distance from 10-day high <= -1.1556 AND close position in weekly range >= 0.7977 AND weekly range % >= 6.7387,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6475,72,662,1.3275416666666666,1.0065,7.509,0.529,1.0949969788519636,unclassified,FALCPAT_6475,6475.0,hit_15pc_20d,capitulation,2022.0,6480.0,32.06166303332295,18.31582194494749,13.74584108837546,17.27616317650065,12.453121340282037,2.526439303176923,13.19931261880114,PROMOTED,volatility (20d ATR%) >= 2.7816 AND distance from year-high <= -36.4983 AND distance from year-high >= -43.9096 AND weekly range % >= 9.1288,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8732,72,719,1.1755416666666667,0.976,4.592,0.531,1.0218776077885954,unclassified,FALCPAT_8732,8732.0,hit_10pc_20d,capitulation,2025.0,1952.0,57.31903485254691,35.380587245184216,21.938447607362697,21.938447607362697,10.162133003001022,3.9483817930517193,-2.966895718089446,PROMOTED,volatility (20d ATR%) <= 4.3311 AND volatility (20d ATR%) >= 2.9337 AND 60-day return <= -20.5526 AND slope of 50-DMA <= -1.64,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9005,72,1841,1.097152777777778,0.922,3.73,0.516,0.9408712656165128,unclassified,FALCPAT_9005,9005.0,hit_15pc_20d,other,2025.0,3988.0,40.63755020080321,19.56237142322798,21.07517877757524,21.07517877757524,15.267144339545291,3.296888837679998,-9.63110322604056,PROMOTED,volatility (20d ATR%) >= 4.1414 AND 60d relative strength vs sector <= 15.164 AND weekly range % >= 9.1665,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9128,72,1089,1.073888888888889,0.9075,2.965,0.501,0.9327823691460057,unclassified,FALCPAT_9128,9128.0,hit_15pc_20d,breakout,2025.0,1065.0,40.94025465230167,19.56237142322798,21.37788322907369,21.37788322907369,19.16094127391853,4.505197562411878,40.0876758743175,PROMOTED,volatility (20d ATR%) >= 3.4326 AND distance from year-high >= -21.3469 AND close position in weekly range >= 0.7406 AND weekly range % >= 10.6698,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8644,72,1107,0.9952222222222225,0.8134999999999999,2.773,0.506,0.8393053297199637,unclassified,FALCPAT_8644,8644.0,hit_15pc_20d,breakout,2024.0,2378.0,42.81995661605206,15.52565995111252,27.294296664939544,35.58013167466546,16.987038038102646,5.156138354818751,9.659304794370804,PROMOTED,volatility (20d ATR%) >= 4.9327 AND close position in weekly range >= 0.6079 AND weekly range % <= 11.7238,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7871,72,1241,0.84125,0.7735000000000001,2.166,0.512,0.7929250604351329,unclassified,FALCPAT_7871,7871.0,hit_15pc_20d,breakout,2024.0,11524.0,34.537623066104075,15.52565995111252,19.01196311499156,19.11056742302109,13.49495419493798,3.99774589456333,61.34930565784617,PROMOTED,daily range % <= 4.7404 AND close position in weekly range >= 0.5692 AND weekly range % >= 9.2163,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6998,72,1552,0.8536944444444444,0.722,2.142,0.505,0.7847738402061856,unclassified,FALCPAT_6998,6998.0,hit_15pc_20d,other,2023.0,23119.0,26.63426594859669,17.450644806122114,9.183621142474582,6.713448746881376,6.121606610460625,2.557177053806711,13.171696815284651,PROMOTED,volatility (20d ATR%) <= 4.4018 AND distance from 20-DMA <= 8.5001 AND distance from 20-week SMA >= 0.261 AND weekly range % >= 8.5031,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8497,72,1915,0.8509027777777778,0.735,2.254,0.502,0.7690715404699738,unclassified,FALCPAT_8497,8497.0,hit_25pc_30d,other,2024.0,18189.0,15.779941136518,7.722364089468664,8.057577047049335,5.855423682314644,3.314710473214644,2.689381552216261,47.95042826418925,PROMOTED,volatility (20d ATR%) >= 3.2679 AND distance from 200-DMA <= 42.616 AND slope of 20-DMA >= -1.7819 AND weekly range % >= 9.4485,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8547,71,738,1.4455352112676056,1.097,5.006,0.518,1.3152276422764226,unclassified,FALCPAT_8547,8547.0,hit_40pc_40d,breakout,2024.0,2832.0,16.18874773139746,2.9651372889629943,13.223610442434468,10.509278177684177,10.116085122163629,10.533985070677405,19.982626332733776,PROMOTED,volatility (20d ATR%) >= 3.4337 AND close position in weekly range >= 0.7802 AND weekly range % >= 13.9527,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7787,71,646,1.2266478873239437,1.117,3.746,0.508,1.133250773993808,unclassified,FALCPAT_7787,7787.0,hit_15pc_20d,other,2024.0,2518.0,42.49404289118348,15.52565995111252,26.968382940070963,27.0883462801213,20.46316371699095,3.998806473092936,-14.330979899466543,PROMOTED,days with sub-2.5% range in last 7 <= 0.5 AND 60d relative strength vs sector <= -13.916 AND distance from 20-week SMA <= 3.0555 AND weekly range % >= 9.0613,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7515,71,1164,1.124394366197183,0.969,4.273,0.506,0.9529046391752574,unclassified,FALCPAT_7515,7515.0,hit_15pc_20d,capitulation,2023.0,8176.0,29.247557416571503,17.450644806122114,11.796912610449386,10.147172145236752,4.475961217112517,2.123889466514583,-6.34609364504094,PROMOTED,volatility (20d ATR%) >= 3.6302 AND distance from year-high <= -24.7275 AND slope of 50-DMA >= -0.072 AND distance from 20-week SMA <= 13.8145,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7621,71,1155,1.097661971830986,0.95,4.083,0.509,0.9520761904761904,unclassified,FALCPAT_7621,7621.0,hit_10pc_20d,breakout,2024.0,2201.0,48.444231689803736,30.24927834188964,18.19495334791409,12.330256128309763,9.229501017986951,1.7752730881289085,12.074307889880952,PROMOTED,distance from 50-DMA >= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6784,71,1323,1.380901408450704,0.958,6.605,0.512,0.9438503401360542,unclassified,FALCPAT_6784,6784.0,hit_15pc_20d,capitulation,2023.0,13482.0,37.363697055114606,17.450644806122114,19.91305224899249,24.54312587578696,14.904675831820418,3.564755076886978,17.241473788258553,PROMOTED,volatility (20d ATR%) >= 3.602 AND distance from year-high <= -35.3532 AND 20d relative strength vs market <= 1.3608 AND distance from 20-week SMA <= 9.4222,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8084,71,1278,0.9449154929577464,0.799,2.86,0.501,0.8659209702660404,unclassified,FALCPAT_8084,8084.0,hit_15pc_20d,breakout,2024.0,3871.0,43.25112702201008,15.52565995111252,27.72546707089756,24.77530874149405,23.86237163778303,4.480359829666745,28.34652377483451,PROMOTED,volatility (20d ATR%) >= 3.2695 AND close position in weekly range >= 0.484 AND distance from 20-week SMA >= 3.4062 AND weekly range % >= 11.5886,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7747,71,1272,0.9818450704225352,0.74,3.405,0.504,0.8616415094339624,unclassified,FALCPAT_7747,7747.0,hit_15pc_20d,other,2024.0,14717.0,26.39691714836224,15.52565995111252,10.871257197249715,9.301924658049234,7.89378417838742,0.9448347195376472,-13.090336543837132,PROMOTED,volatility (20d ATR%) >= 3.5078 AND close position in weekly range <= 0.6063 AND distance from 20-week SMA <= -9.6119,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8772,71,1455,1.0048591549295776,0.784,3.029,0.506,0.7990632302405499,unclassified,FALCPAT_8772,8772.0,hit_25pc_30d,other,2025.0,4300.0,24.73091976516634,10.408532325017468,14.322387440148873,14.322387440148873,10.951474053103752,5.813512661310223,8.578191978582538,PROMOTED,volatility (20d ATR%) >= 3.9163 AND slope of 20-DMA <= 2.6326 AND slope of 50-DMA <= -1.4542,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7910,71,2187,0.958338028169014,0.761,4.072,0.501,0.750026520347508,unclassified,FALCPAT_7910,7910.0,hit_25pc_30d,other,2024.0,15308.0,20.91776702836972,7.722364089468664,13.195402938901058,14.951549979509284,9.5314230596192,3.8680165084622953,-8.93827696436934,PROMOTED,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market <= 7.2399 AND weekly range % >= 7.2122,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6205,71,2253,0.795774647887324,0.714,2.492,0.501,0.7278007101642253,unclassified,FALCPAT_6205,6205.0,hit_15pc_20d,breakout,2022.0,21939.0,35.824287967343906,18.31582194494749,17.50846602239642,22.02286201868299,17.01788538893322,4.83225700950804,73.84377307390919,PROMOTED,distance from year-high <= -15.5928 AND days with sub-2.5% range in last 7 <= 2.5 AND close position in weekly range >= 0.7386,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8230,70,788,1.2835,1.0705,4.209,0.503,1.2384390862944166,unclassified,FALCPAT_8230,8230.0,hit_25pc_30d,other,2024.0,917.0,17.3391494002181,7.722364089468664,9.616785310749435,10.764106111464615,2.815290665166492,1.0566906796695457,5.702656391726357,PROMOTED,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6658,70,858,1.3048142857142857,0.972,8.51,0.501,1.035668997668998,unclassified,FALCPAT_6658,6658.0,hit_25pc_30d,compression,2022.0,5722.0,20.35162493340437,10.722915258072424,9.628709675331946,11.116487532011918,9.282037878256723,4.890243961858727,15.74087836446212,PROMOTED,volatility (20d ATR%) >= 3.2273 AND days with sub-75% volume in last 7 >= 3.5 AND slope of 50-DMA <= -2.14 AND distance from 20-week SMA <= -7.067,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7430,70,1136,1.2674285714285711,0.8755,7.539,0.501,0.993489436619718,unclassified,FALCPAT_7430,7430.0,hit_25pc_30d,breakout,2023.0,7271.0,23.0642277540916,9.458155042142677,13.60607271194892,11.064821906957455,6.044212496168797,7.129999511191588,68.50840199362493,PROMOTED,volatility (20d ATR%) >= 2.5484 AND 60d relative strength vs sector <= 22.4458 AND close position in weekly range >= 0.8325 AND distance from 20-week SMA >= 12.5461,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8730,70,743,0.9731428571428572,0.8049999999999999,3.25,0.513,0.855179004037685,unclassified,,,,,,,,,,,,,,,,
FALCPAT_7432,70,1623,0.94,0.7895000000000001,2.57,0.504,0.780712877387554,unclassified,FALCPAT_7432,7432.0,hit_10pc_20d,other,2023.0,16582.0,42.24621509138066,32.698883353500555,9.547331737880103,9.88416313303061,7.367655532277173,1.2728713508897227,-11.930569328503823,PROMOTED,days with sub-3% range in last 7 <= 4.5 AND 60d relative strength vs sector <= -3.7222 AND 5-day avg volume vs 20-day <= 0.8783 AND distance from 20-week SMA <= -0.5954,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_7603,69,712,1.4115507246376813,1.172,8.185,0.54,1.2994522471910115,unclassified,FALCPAT_7603,7603.0,hit_15pc_20d,breakout,2024.0,1184.0,34.97835497835498,15.52565995111252,19.452695027242463,19.258766788154134,18.25535152809381,2.118804782297284,-24.10591636557776,PROMOTED,5-day return >= 11.7516 AND close position in weekly range >= 0.5365 AND weekly range % >= 14.9824,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9516,69,444,1.269,0.975,5.01,0.508,1.1619099099099095,unclassified,FALCPAT_9516,9516.0,hit_25pc_30d,other,2025.0,1051.0,31.75542406311637,10.408532325017468,21.346891738098904,21.346891738098904,11.948666944209323,9.502055164782634,33.13292535307599,PROMOTED,volatility (20d ATR%) >= 3.3726 AND days with sub-75% volume in last 7 <= 0.5 AND slope of 20-DMA <= -1.942,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6999,69,991,1.1481739130434785,1.012,3.398,0.515,1.140789101917255,unclassified,FALCPAT_6999,6999.0,hit_15pc_20d,other,2023.0,7180.0,26.91761363636364,17.450644806122114,9.46696883024152,6.055130341062778,0.6122804523726932,1.5836080385884868,4.565403882672325,PROMOTED,volatility (20d ATR%) <= 4.4018 AND distance from 20-DMA >= 8.5001 AND distance from 20-week SMA >= 0.261 AND weekly range % >= 8.5031,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_9270,69,718,1.1349710144927536,0.927,3.054,0.505,1.1201058495821727,unclassified,FALCPAT_9270,9270.0,hit_25pc_30d,breakout,2025.0,666.0,27.27272727272727,10.408532325017468,16.864194947709805,16.864194947709805,11.270371199746515,8.577775150619301,28.28782612048116,PROMOTED,close position in weekly range >= 0.8497 AND distance from 20-week SMA >= 21.3374 AND weekly range % >= 5.7248,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6330,69,968,1.3276666666666666,1.059,5.681,0.509,0.9630123966942148,unclassified,FALCPAT_6330,6330.0,hit_10pc_20d,capitulation,2022.0,9745.0,56.53226655437415,34.00746195228712,22.524804602087027,27.40618738369568,16.89456250262889,3.1787292703664978,0.136227561065616,PROMOTED,distance from 200-DMA <= -25.2005,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_8951,69,742,1.2235652173913043,0.839,7.778,0.504,0.9493328840970348,unclassified,FALCPAT_8951,8951.0,hit_15pc_20d,other,2025.0,627.0,47.99357945425361,19.56237142322798,28.43120803102564,28.43120803102564,21.21337983845838,5.04471359635177,-3.003300032907852,PROMOTED,volatility (20d ATR%) >= 3.9374 AND distance from 20-day high <= -14.2373 AND 60d relative strength vs sector <= -15.4462 AND close position in weekly range >= 0.1754,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long."
FALCPAT_6227,69,873,1.1765217391304348,0.794,5.884,0.505,0.9408717067583046,unclassified,FALCPAT_6227,6227.0,hit_10pc_20d,breakout,2022.0,8486.0,41.38662893526707,34.00746195228712,7.379166982979951,13.943256171185892,10.036687306413045,2.8916028372079925,3.615039302237899,PROMOTED,distance from 200-DMA <= 14.1688 AND 60d relative strength vs market >= -4.0304 AND 5-day avg volume vs 20-day >= 1.1659 AND close position in weekly range >= 0.7031,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long."
